Point Cloud Visibility
87
Visibility for camera IMG_20241230_135636.jpg
689
3667 1526.02 823.364
3671 1676.11 592.741
3673 1717.74 699.672
3678 1857.47 742.384
3687 2191.51 748.002
3688 2195.5 611.523
3689 2249.82 721.399
3690 2255.75 704.028
3691 2365.95 697.955
3696 2480.66 773.97
3697 2580.35 681.844
3698 2658.24 710.672
3699 2659.69 698.298
3700 2667.18 755.196
3703 230.893 643.221
3704 402.321 800.875
3706 528.616 925.487
3707 558.454 565.675
3710 592.736 568.521
3713 881.087 451.848
3714 936.798 576.468
3716 1134.71 559.433
3719 1206.61 677.281
3724 1310.95 590.698
3728 1390.22 720.068
3730 1400.88 656.759
3731 1405.96 677.82
3733 1442.98 796.099
3736 1548.08 562.996
3737 1554.89 679.656
3738 1559.28 576.242
3739 1566.08 748.98
3746 1692.19 870.997
3747 1713.72 616.32
3751 1801.76 428.189
3763 2086.72 619
3768 2151.21 719.52
3771 2166.33 612.077
3773 2213.55 645.902
3777 2446.72 704.321
3779 2734.74 689.998
3802 311.984 830.593
3803 308.511 654.766
3804 620.091 704.119
3805 747.124 645.988
3806 747.124 645.988
3815 1207.63 538.033
3820 1313.29 661.546
3824 1438.69 587.167
3825 1441.98 767.633
3826 1442.25 725.952
3827 1442.8 789.833
3828 1459.39 835.021
3829 1488.43 806.15
3831 1580.25 811.985
3837 1696.88 724.821
3838 1877.68 603.28
3842 1990.9 807.592
3843 1996.63 777.252
3846 2097.79 575.436
3848 2116.44 708.389
3853 2179.56 659.988
3854 2183.83 668.851
3855 2190.4 741.339
3860 2297.48 625.478
3861 2333.92 648.729
3862 2354.03 553.987
3865 2406.02 770.011
3868 2422.48 758.844
3869 2444.27 608.698
3872 2523.81 646.555
3875 2584.2 632.906
3878 2708.99 716.359
3879 2708.99 716.359
3883 2750.68 723.776
3893 497.87 483.628
3898 668.709 693.827
3901 1070.05 570.168
3903 1127.79 426.112
3905 1168.34 600.355
3906 1195.61 639.231
3908 1217.75 577.913
3910 1220.4 887.897
3913 1281.49 607.117
3918 1438.2 804.931
3919 1473.96 928.312
3922 1561.94 590.374
3923 1578.19 621.837
3925 1666.69 789.309
3926 1676.04 633.069
3927 1694.15 535.849
3928 1680.54 861.738
3930 1694.33 714.488
3931 1701.95 902.063
3932 1705 850.724
3933 1705 850.724
3934 1706.33 877.398
3935 1738.83 628.271
3936 1723.69 703.737
3937 1768.45 631.018
3939 1820.36 826.54
3940 1826.63 571.068
3942 1846.53 861.651
3945 1939.05 716.381
3948 1969.91 551.48
3950 1998.89 652.129
3956 2077.86 763.188
3957 2084.95 685.324
3959 2116.84 613.806
3962 2171.36 574.867
3963 2176.91 579.159
3964 2180.48 539.962
3965 2185.62 704.088
3973 2387.5 621.785
3981 2523.81 698.865
3994 2872.74 503.75
3995 3023.72 434.683
3999 215.803 560.921
4001 259.287 950.559
4003 405.692 854.31
4008 512.553 483.221
4010 577.589 592.557
4012 665.85 786.042
4015 778.104 461.183
4016 1002.41 845.396
4017 1122.27 536.003
4018 1122.27 536.003
4020 1150.45 489.252
4021 1171.72 551.977
4025 1234.16 573.191
4026 1237.83 659.245
4031 1433.75 609.705
4032 1438.2 804.931
4033 1480.58 577.524
4035 1508.88 592.54
4036 1516.95 656.596
4038 1562.58 763.297
4041 1645.16 615.97
4042 1690.04 817.828
4043 1691.89 624.387
4044 1696.7 551.848
4045 1700.04 737.552
4046 1711.63 562.156
4048 1757.05 718.413
4050 1810.44 817.759
4051 1816.15 668.888
4052 1828.81 609.579
4053 1828.81 609.579
4055 1917.91 681.486
4057 2049.81 775.832
4058 2103.94 847.405
4059 2166.33 612.077
4060 2208.06 706.247
4063 2324.34 695.452
4068 2553.99 508.848
4074 348.237 710.113
4075 373.75 866.161
4076 540.917 703.998
4077 602.392 674.902
4078 658.83 711.683
4079 670.566 476.915
4080 700.913 622.206
4081 1207.63 538.033
4082 1249.35 667.982
4083 1316.9 671.275
4084 1393.85 706.277
4085 1438.2 752.639
4086 1446.81 602.016
4087 1481.92 588.931
4088 1549.4 584.433
4089 1557.87 605.154
4090 1559.28 576.242
4091 1655.92 515.011
4092 1668.46 872.457
4093 1683.51 871.37
4094 1692.36 698.14
4095 1712.14 873.205
4096 1844.74 770.141
4097 1924.46 690.277
4098 1933.72 598.047
4099 2003.54 592.044
4100 2128.05 745.022
4101 2177.95 535.002
4102 2212.48 769.547
4103 2212.48 769.547
4104 2264.64 662.875
4105 2297.48 625.478
4106 2331.25 599.44
4107 2376.69 759.757
4108 2401.36 688.061
4109 2519.57 601.042
4110 2570.3 666.969
4111 2594.86 626.818
4112 2822.17 774.883
4113 2877.69 854.032
4114 3246.7 654.337
Visibility for camera IMG_20241230_135717.jpg
866
65 100.74 677.696
67 109.735 705.926
78 125.148 675.609
81 128.909 704.079
91 142.61 612.577
93 147.414 636.791
102 161.985 626.028
104 172.341 629.653
107 172.532 709.363
108 171.684 582.156
109 171.684 582.156
120 189.261 763.177
127 193.052 624.612
131 198.117 579.382
144 209.182 588.761
151 222.224 655.873
153 226.253 754.236
158 232.408 710.621
159 232.408 710.621
168 241.365 736.392
174 241.313 583.618
179 250.099 769.44
182 250.883 732.785
183 248.025 664.664
184 253.114 713.185
185 253.542 723.643
186 251.404 636.886
188 251.05 669.198
190 254.177 573.894
194 260.522 585.229
195 264.678 719.823
196 264.678 719.823
198 262.155 621.594
199 263.026 630.365
206 272.355 724.511
208 272.934 616.228
211 277.57 706.115
212 279.485 719.46
224 291.687 708.906
227 293.061 832.134
231 300.945 796.308
239 304.857 830.727
240 303.803 746.496
241 303.837 722.613
242 303.837 722.613
245 305.788 662.355
251 310.75 681.557
258 322.81 569.542
259 320.935 622.038
267 334.345 714.902
274 338.999 594.424
276 340.69 590.478
283 349.937 748.805
288 352.716 674.058
290 354.157 728.38
294 364.737 739.973
295 366.758 791.627
297 365.591 707.531
301 370.293 746.313
302 368.36 629.698
303 368.36 629.698
304 369.359 581.412
305 376.123 741.237
345 464.694 641.735
358 527.212 657.243
467 958.114 807.042
470 994.831 689.724
473 989.936 804.836
478 1049.92 886.967
484 1115.32 884.37
491 1127.68 755.628
492 1133.09 814.522
496 1146.8 800.351
497 1146.8 800.351
499 1161.79 795.354
500 1194.7 696.446
504 1195.51 791.504
508 1221.02 856.04
509 1220.91 713.311
510 1238.3 732.942
513 1253.79 672.18
514 1243.51 856.348
515 1268.58 664.413
516 1268.58 664.413
520 1267.35 905.905
532 1344.04 901.656
533 1344.04 901.656
536 1360.17 916.674
545 1409.24 893.045
547 1436.87 626.844
549 1426.22 931.559
555 1441.05 690.943
560 1489.06 618.616
565 1480.68 898.099
567 1510.47 753.018
571 1564.9 628.524
572 1553.39 821.461
573 1553.39 821.461
576 1585.16 630.541
583 1598.65 676.927
589 1708.59 649.737
594 1766.97 621.365
605 1849.71 614.03
619 2014.5 842.479
620 2017.7 773.009
634 2307.02 773.624
637 2328.69 800.88
642 2452.45 776.485
643 2452.45 776.485
737 189.261 763.177
738 185.813 666.999
762 255.862 608.089
772 268.252 648.731
777 291.333 700.762
778 295.249 642.524
796 407.902 779.9
798 408.064 578.37
831 887.748 711.145
836 1013.03 690.688
838 1013.37 804.822
844 1225.41 896.05
847 1256.9 915.354
848 1254.66 907.083
849 1282.47 661.967
853 1314.98 874.912
860 1449.09 616.346
862 1433.55 885.152
866 1554.25 913.021
869 1737.18 735.185
871 1788.51 715.692
872 1788.51 715.692
887 2295.61 759.776
891 2432.25 582.6
981 263.99 680.993
986 283.717 728.081
987 283.717 728.081
990 290.122 608.83
994 304.27 704.417
1001 338.497 670.324
1028 564.117 649.5
1029 564.117 649.5
1061 1186.59 666.888
1062 1169.01 757.773
1066 1276.07 912.993
1069 1361.55 947.59
1077 1874.83 662.851
1082 2176.28 626.27
1083 2156.2 758.998
1133 210.541 579.058
1134 210.541 579.058
1144 254.394 596.205
1174 416.549 754.157
1212 1116.07 737.99
1216 1180.55 907.778
1218 1283.46 699.381
1219 1270.09 814.841
1245 2101.58 740.771
1299 357.188 600.967
1333 1322.18 946.629
1334 1322.18 946.629
1339 1371.44 897.878
1346 1544.58 844.274
1350 1726.8 688.352
1352 1814.99 735.02
1353 1831.82 783.324
1357 2125.34 717.651
1361 2350.13 629.887
1397 224.444 624.797
1449 1277.35 718.331
1457 1461.29 659.629
1459 1515.2 615.011
1468 1887.02 591.727
1471 2034.27 599.557
1482 2676.29 716.21
1510 296.539 679.687
1511 299.562 644.806
1513 324.983 745.785
1520 377.493 678.041
1522 408.064 578.37
1540 1199.67 880.907
1542 1299.93 928.385
1551 1479.56 799.532
1555 1669.72 589.392
1558 1766.89 683.184
1559 1808.88 785.302
1562 2066.01 788.465
1565 2126.43 786.398
1570 2376.38 825.963
1573 2466.31 636.226
1575 2454.8 681.536
1576 2465.58 789.999
1614 279.005 632.383
1619 370.436 735.293
1643 1156.15 775.936
1644 1185.56 770.452
1660 1782.65 617.966
1662 1857.84 650.291
1663 1863.26 657.945
1664 1863.26 657.945
1667 2250.36 657.01
1671 2405.86 741.857
1674 2482.49 698.521
1693 129.035 766.121
1704 273.417 623.674
1723 541.185 579.887
1742 1170.29 700.42
1744 1167.29 844.243
1745 1167.29 844.243
1746 1174.6 881.68
1758 1439.49 923.15
1759 1439.7 940.766
1761 1462.1 884.648
1762 1488.09 869.041
1764 1561.07 605.325
1766 1589.62 952.806
1770 1775.75 736.325
1771 2070.31 742.728
1774 2360.04 614.55
1775 2349.06 724.155
1777 2457.13 755.349
1795 331.561 617.632
1796 379.904 682.087
1802 1143.73 638.667
1803 1133.17 688.847
1804 1136.49 884.011
1806 1185.84 675.083
1808 1272.77 640.211
1821 1491.55 921.441
1822 1493.14 741.717
1823 1567.99 933.938
1824 1600.78 605.058
1825 1604.18 590.868
1832 1859.78 825.937
1836 2060.98 751.224
1841 2301.72 718.263
1842 2302.33 694.78
1846 2394.02 755.839
1847 2396.31 731.04
1883 224.444 624.797
1893 335.451 618.608
1896 364.148 685.202
1903 555.439 668.041
1916 1201.29 859.925
1919 1431.4 879.767
1920 1431.4 879.767
1921 1553.97 893.199
1926 2023.08 598.962
1944 296.979 617.277
1979 1514.55 711.934
2013 370.436 735.293
2029 1158.01 742.609
2031 1269.2 913.805
2035 1307.29 949.676
2042 1530.98 638.38
2048 1772.12 785.196
2050 2092.68 805.543
2054 2482.49 698.521
2083 357.924 620.36
2102 579.027 598.591
2118 1184.74 696.705
2120 1191.8 850.046
2123 1275.49 898.892
2124 1283.42 876.069
2125 1311.87 603.78
2137 1799.48 599.529
2138 1799.48 599.529
2155 164.935 619.403
2157 182.017 640.198
2209 1226.25 646.874
2216 1320.13 607.522
2227 1498.99 683.778
2228 1498.99 683.778
2234 1813.95 616.463
2241 2354.17 668.261
2251 95.1749 728.852
2265 345.582 679.914
2268 395.435 549.013
2269 407.054 617.712
2272 500.178 612.229
2296 1154.29 777.147
2297 1184.74 696.705
2299 1212.89 800.821
2305 1256.9 834.593
2308 1263.04 879.776
2313 1451.83 611.747
2315 1510.1 582.749
2316 1513.21 970.963
2320 1650.19 711.94
2323 1842.21 716.353
2324 1842.21 716.353
2325 1875.24 804.168
2328 2060.94 731.631
2329 2081.08 752.189
2333 2362.59 755.662
2336 2487.63 768.627
2344 142.275 631.508
2345 142.275 631.508
2359 378.952 734.643
2360 380.332 624.875
2362 398.41 613.883
2398 1017.64 831.826
2404 1161.97 650.943
2405 1146.57 851.313
2413 1421.07 692.509
2419 1525.96 684.564
2430 1842.85 731.494
2434 2394.84 681.782
2435 2394.84 681.782
2443 147.583 680.624
2452 354.426 587.11
2461 543.834 551.484
2488 1100.52 888.517
2492 1201.29 859.925
2494 1218.99 726.673
2497 1238.33 696.065
2498 1238.33 696.065
2499 1254.47 713.732
2506 1403.45 943.695
2507 1438.04 918.777
2508 1500.31 716.474
2509 1524.26 821.864
2511 1553.22 679.174
2518 2031.1 655.453
2522 2136.56 769.709
2523 2142.47 810.247
2524 2157.96 622.935
2526 2285.8 651.327
2532 2552.93 815.863
2535 2601.29 771.721
2573 1108.23 670.668
2576 1154.94 937.226
2579 1229.41 757.164
2580 1292.58 680.794
2583 1336.03 924.54
2586 1397.11 881.674
2590 1501.72 655.81
2596 1545.95 796.844
2601 1786.05 698.966
2608 2061.05 584.765
2609 2100.28 674.548
2617 2297.64 681.981
2619 2396.48 709.189
2620 2396.68 802.999
2638 95.1749 728.852
2642 349.937 748.805
2646 410.077 664.314
2671 1039.39 749.98
2676 1168.5 850.818
2677 1181.59 679.886
2684 1260.5 745.833
2691 1475.91 704.217
2695 1572.99 926.266
2698 1598.39 692.176
2702 1773 708.571
2703 1873.53 609.331
2712 2059.74 772.381
2717 2174.02 827.393
2720 2355.7 689.003
2721 2377.08 773.171
2722 2445.04 821.164
2726 2600.15 741.286
2741 150.663 643.868
2742 149.156 555.23
2748 365.474 536.416
2755 579.255 678.161
2769 1121.87 783.507
2770 1161.48 723.414
2771 1161.48 723.414
2772 1192.29 840.078
2773 1213.6 850.877
2774 1213.6 850.877
2779 1279.4 816.322
2784 1441.13 602.454
2787 1482.22 697.864
2789 1511.59 866.886
2792 1544.58 844.274
2796 1692.66 608.239
2801 1813.99 805.204
2802 1846.07 708.189
2803 1846.07 708.189
2804 1930.14 879.353
2805 1992.95 818.992
2808 2325.79 614.726
2810 2449.26 563.699
2811 2446.96 708.421
2813 2502.45 768.532
2814 2712.2 763.359
2824 440.594 707.903
2851 1199.1 714.092
2852 1224.4 730.616
2855 1256.81 694.576
2856 1290.73 792.244
2859 1331.88 618.378
2860 1330.45 921.029
2864 1377.77 709.842
2867 1447.61 593.763
2869 1444.2 698.556
2871 1479.32 655.779
2874 1526.06 564.722
2878 1572.33 911.086
2889 1840.27 758.395
2892 1964.45 710.257
2893 1986.9 698.022
2894 2041.25 657.097
2898 2169.9 713.865
2899 2181.03 668.482
2909 2462.1 739.732
2913 2626.38 671.22
2917 2708.82 776.281
2923 107.244 791.427
2924 262.869 667.97
2927 377.96 728.797
2928 425.028 700.958
2936 856.78 655.994
2949 1190.68 684.992
2953 1290.02 848.538
2961 1468.52 914.659
2962 1537.38 600.603
2966 1648.98 598.927
2968 1660.46 598.651
2972 1751.23 852.631
2976 1816.09 851.468
2977 1820.21 804.97
2978 1861.35 850.269
2980 1914.75 861.549
2982 1950.7 698.136
2985 2186.92 803.674
2987 2302.06 810.48
2989 2377.08 773.171
2990 2384.81 724.315
2991 2391.58 649.445
2994 2424.35 708.021
2995 2444.35 696.947
2996 2454.42 618.785
3001 2676.52 789.326
3017 329.659 687.201
3020 359.728 735.34
3025 558.367 634.615
3032 1006.18 626.577
3034 985.988 723.979
3056 1466.98 594.618
3058 1520.04 803.006
3059 1530.63 663.749
3060 1545.48 776.015
3061 1573.17 677.479
3072 1834.56 658.64
3073 1832.95 666.997
3075 1880.14 730.581
3077 1904.86 610.419
3079 2007.52 599.403
3085 2131.85 623.205
3087 2190.49 691.712
3091 2445.45 789.903
3092 2586.41 673.674
3107 251.404 636.886
3111 398.41 613.883
3129 1252.88 517.889
3144 1485.79 683.418
3145 1487.41 752.117
3151 1700.77 634.343
3152 1709.68 650.671
3155 1794.48 762.817
3157 1836.76 624.775
3158 1889.05 744.172
3161 2009.39 611.231
3162 2072.21 749.794
3167 2186.8 835.327
3170 2512.73 770.728
3171 2512.73 770.728
3173 2649.45 696.777
3174 2695.66 712.78
3175 2695.66 712.78
3181 80.9472 741.891
3183 232.997 727.782
3199 1027.59 679.052
3204 1139.72 723.941
3205 1146.45 813.888
3207 1193.19 742.862
3208 1217.68 752.948
3212 1267.12 772.614
3213 1272.61 792.053
3215 1279.4 816.322
3216 1408.03 528.728
3217 1340 726.43
3219 1338.9 893.391
3224 1491.66 881.811
3225 1491.66 881.811
3226 1500.03 804.548
3228 1598.98 654.894
3231 1603.71 697.123
3232 1611.97 611.775
3236 1675.82 597.8
3237 1678.5 690.886
3238 1696.32 651.725
3240 1766.91 595.035
3244 1858.85 658.798
3247 1874.34 729.664
3248 1878.73 742.481
3252 2114.73 773.426
3253 2159.33 770.259
3254 2159.33 770.259
3255 2171.94 608
3256 2176.08 596.346
3258 2310.27 697.244
3261 2410.26 791.781
3263 2419.35 773.058
3266 2518.16 734.265
3269 2552.93 815.863
3271 2635.45 645.598
3276 142.601 589.229
3281 452.777 615.84
3286 660.469 612.795
3293 937.098 664.667
3297 1138.57 627.773
3304 1500.03 804.548
3305 1565.32 824.477
3315 1815.19 591.691
3316 1833.27 694.325
3318 1878.26 660.365
3320 1946.98 841.971
3321 1992.1 812.126
3323 2089.62 788.773
3324 2089.62 788.773
3326 2169.9 713.865
3327 2181.03 668.482
3333 2309.53 570.799
3337 2467.97 825.313
3340 2536.37 727.16
3348 147.414 636.791
3353 504.227 651.261
3373 1233.54 680.227
3374 1233.54 680.227
3376 1266.06 784.439
3377 1279.05 708.852
3379 1290.03 669.41
3380 1319.65 613.511
3388 1489.44 687.605
3394 1596.05 787.015
3396 1616.24 718.609
3398 1722.94 586.645
3401 1794.23 631.266
3402 1799.18 593.695
3403 1813.7 761.611
3404 1855.51 737.79
3407 1880.19 719.42
3410 2083.98 818.29
3412 2163.5 644.007
3414 2157.91 702.393
3418 2500.14 810.194
3420 2537.31 705.273
3421 2586.18 591.492
3425 227.7 545.542
3427 370.293 746.313
3429 388.893 628.93
3442 1020.28 648.576
3449 1258.15 736.982
3455 1405.11 871.008
3456 1412.01 859.872
3457 1479.33 607.284
3459 1534.47 834.033
3461 1591.47 732.846
3466 1630.49 722.118
3472 1743.45 619.222
3474 1819.12 655.23
3476 1867.8 718.199
3480 1972.08 581.061
3481 1972.08 581.061
3485 2082.98 652.86
3486 2108.29 649.672
3488 2119.54 695.643
3489 2119.54 695.643
3490 2193.37 615.603
3491 2216.64 816.254
3493 2382.26 745.541
3494 2382.26 745.541
3495 2396.27 718.826
3496 2396.27 718.826
3497 2408.47 573.851
3501 2609.18 785.617
3519 97.2843 755.422
3520 124.354 554.528
3522 229.49 861.304
3526 337.199 599.119
3529 492.787 565.378
3552 1192.5 782.033
3554 1202.33 624.067
3556 1230.69 738.373
3557 1282.85 746.108
3558 1298.19 767.346
3562 1310.8 736.658
3563 1331.65 750.621
3565 1335.2 820.88
3567 1408.01 764.391
3573 1456.65 716.84
3575 1515.41 600.469
3576 1550.65 583.207
3581 1637.07 717.676
3585 1726.63 910.62
3586 1719.79 594.948
3590 1787.83 853.404
3592 1811.68 744.017
3593 1818.41 649.159
3594 1863.64 806.508
3595 1867.8 718.199
3601 2045.5 765.874
3603 2062.54 658.814
3605 2096.06 805.836
3606 2094.43 703.52
3607 2094.43 703.52
3608 2152.51 598.952
3610 2172.81 788.592
3611 2185.57 766.443
3614 2244.28 685.363
3616 2247.7 648.01
3617 2297.64 746.02
3619 2374.09 819.823
3624 2433.59 771.554
3625 2478.75 629.238
3626 2481.86 785.622
3627 2752.26 694.922
3657 1228.24 475.389
3659 1216.61 691.839
3661 1238.14 737.718
3662 1242.42 743.186
3663 1284.14 845.121
3664 1333.28 716.897
3665 1331.9 581.278
3666 1348.24 717.23
3673 1626.22 738.903
3678 1772.12 785.196
3679 1865.3 622.921
3688 2128.98 650.513
3689 2185.57 766.443
3690 2191.97 748.144
3692 2332.84 845.736
3697 2536.37 727.16
3698 2618.46 758.153
3699 2619.79 744.839
3700 2627.93 806.123
3704 245.916 833.903
3705 404.576 603.323
3708 416.797 611.221
3716 1015.75 586.863
3717 1027.59 679.052
3724 1197.5 620.95
3725 1211.9 747.611
3727 1260.05 701.015
3729 1290.11 551.446
3730 1291.97 690.996
3733 1334.9 837.953
3734 1337.7 783.71
3736 1447.61 593.763
3739 1466.3 789.037
3742 1530.17 771.783
3747 1621.4 651.426
3752 1709.68 650.671
3756 1742.65 598.104
3757 1746.25 864.244
3767 2072.13 679.623
3768 2081.16 763.71
3769 2133.82 402.75
3771 2097.95 650.822
3773 2147.85 687.774
3775 2315.42 777.082
3776 2360.6 388.418
3779 2699.05 738.346
3803 147.583 680.624
3807 590.333 764.184
3809 820.882 734.232
3819 1162.59 665.329
3825 1334.13 807.855
3827 1335.01 831.469
3828 1350.59 879.06
3837 1603.95 765.781
3838 1794.63 638.661
3841 1879.97 710.307
3843 1918.63 823.249
3847 2040.15 645.067
3849 2050.82 634.192
3854 2115.88 710.375
3855 2122.86 787.101
3856 2133.32 598.708
3858 2162.43 729.206
3859 2246.52 574.886
3860 2236.2 666.513
3861 2274.39 690.574
3864 2336.47 809.768
3865 2352.69 819.166
3868 2368.86 808.138
3871 2452.52 761.52
3875 2539.39 676.058
3877 2548.02 731.094
3880 2677.27 679.335
3882 2688.18 686.737
3883 2713.53 773.189
3889 150.663 643.868
3891 331.561 617.632
3893 355.994 503.526
3894 359.728 735.34
3898 530.019 724.703
3915 1222.66 632.534
3916 1235 650.453
3918 1329.38 847.709
3920 1369.8 723.328
3921 1423.52 843.049
3924 1564.31 630.807
3925 1570.55 832.91
3929 1589.95 904.422
3933 1611.52 898.126
3936 1632.22 743.301
3937 1680.85 668.391
3938 1722.81 903.803
3939 1732.48 873.727
3941 1742.65 598.104
3942 1759.78 912.504
3943 1767.96 647.692
3944 1778.64 671.347
3945 1858.63 758.338
3948 1891.88 585.399
3953 1985.57 653.859
3955 1996.23 692.809
3957 2011.52 727.281
3958 2014.66 716.46
3959 2046.35 652.403
3971 2288.67 662.886
3973 2330.49 661.464
3974 2347.23 779.878
3975 2347.23 779.878
3981 2475.73 745.239
3984 2542.09 753.09
3985 2548.69 637.924
3986 2557.22 676.899
3987 2557.22 676.899
3993 2753.92 769.059
4001 78.3813 993.476
4006 345.582 679.914
4007 349.751 624.15
4008 369.35 503.832
4010 435.178 618.084
4012 523.95 821.199
4015 650.39 481.888
4017 1002.7 562.132
4018 1002.7 562.132
4019 1007.14 610.447
4020 1035.49 513.289
4023 1047.78 712.793
4026 1119.53 693.841
4027 1175.82 734.809
4028 1238.14 737.718
4029 1292.21 606.087
4030 1303.61 592.81
4031 1326.85 641.716
4032 1329.38 847.709
4033 1376.61 608.558
4035 1406.82 624.181
4036 1413.68 690.363
4040 1523.72 626.889
4041 1549.84 650.331
4042 1595.5 862.777
4043 1598.23 659.222
4045 1607.36 778.9
4046 1619.92 594.381
4047 1637.15 699.197
4048 1676.8 758.752
4049 1715.99 796.106
4050 1722.59 864.356
4051 1729.06 708.192
4052 1743.5 645.216
4053 1743.5 645.216
4054 1818.41 649.159
4055 1836.28 720.823
4057 1976.21 822.963
4059 2097.95 650.822
4060 2141.79 750.268
4061 2204.92 631.586
4062 2248.77 626.63
4063 2272.73 738.032
4064 2290.68 703.346
4067 2486.05 902.863
4068 2507.92 543.848
4075 218.252 902.539
4079 537.154 498.802
4080 564.624 649.866
4082 1131.93 701.148
4083 1202.71 705.628
4086 1342.27 634.844
